gene;Sham_C.WNVp_C;WNVp_C.WNVp_WNV;Sham_WNV.WNVp_WNV;WNVp_WNV.WNVp_JEV;Sham_JEV.WNVp_JEV;Sham_C.Sham_WNV;Sham_C.Sham_JEV;Sham_C.WNVp_WNV;Sham_C.WNVp_JEV;Name;description;attributes
CPIJ001887;0;0;0;0;0;0;1;0;0;;Neuroendocrine protein 7b2 [Source:UniProtKB/TrEMBL%3BAcc:B0W4N0];ID=gene:CPIJ001887;biotype=protein_coding;description=Neuroendocrine protein 7b2 [Source:UniProtKB/TrEMBL%3BAcc:B0W4N0];gene_id=CPIJ001887;logic_name=vectorbase_culex
CPIJ001888;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4N1];ID=gene:CPIJ001888;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4N1];gene_id=CPIJ001888;logic_name=vectorbase_culex
CPIJ001892;0;0;0;1;0;0;0;0;0;;Transamidase complex subunit PIG-U [Source:UniProtKB/TrEMBL%3BAcc:B0W4N5];ID=gene:CPIJ001892;biotype=protein_coding;description=Transamidase complex subunit PIG-U [Source:UniProtKB/TrEMBL%3BAcc:B0W4N5];gene_id=CPIJ001892;logic_name=vectorbase_culex
CPIJ001893;0;0;0;0;0;0;0;0;1;;Immunoglobulin-binding protein 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W4N6];ID=gene:CPIJ001893;biotype=protein_coding;description=Immunoglobulin-binding protein 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W4N6];gene_id=CPIJ001893;logic_name=vectorbase_culex
CPIJ001897;0;0;0;0;1;0;0;0;0;;;ID=gene:CPIJ001897;biotype=protein_coding;gene_id=CPIJ001897;logic_name=vectorbase_culex
CPIJ001901;0;0;0;0;1;0;1;0;0;;Predicted protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4P4];ID=gene:CPIJ001901;biotype=protein_coding;description=Predicted protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4P4];gene_id=CPIJ001901;logic_name=vectorbase_culex
CPIJ001902;0;0;0;0;0;0;0;0;1;;Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W4P5];ID=gene:CPIJ001902;biotype=protein_coding;description=Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W4P5];gene_id=CPIJ001902;logic_name=vectorbase_culex
CPIJ001903;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4P6];ID=gene:CPIJ001903;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4P6];gene_id=CPIJ001903;logic_name=vectorbase_culex
CPIJ001912;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4Q5];ID=gene:CPIJ001912;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4Q5];gene_id=CPIJ001912;logic_name=vectorbase_culex
CPIJ001914;0;0;0;0;0;0;1;0;0;;Replication factor C subunit 3 [Source:UniProtKB/TrEMBL%3BAcc:B0W4Q7];ID=gene:CPIJ001914;biotype=protein_coding;description=Replication factor C subunit 3 [Source:UniProtKB/TrEMBL%3BAcc:B0W4Q7];gene_id=CPIJ001914;logic_name=vectorbase_culex
CPIJ001929;0;0;0;0;1;0;0;0;0;;GABA-A receptor interacting factor-1%2C putative [Source:VB Community Annotation];ID=gene:CPIJ001929;biotype=protein_coding;description=GABA-A receptor interacting factor-1%2C putative [Source:VB Community Annotation];gene_id=CPIJ001929;logic_name=vectorbase_culex
CPIJ001930;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S3];ID=gene:CPIJ001930;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S3];gene_id=CPIJ001930;logic_name=vectorbase_culex
CPIJ001932;0;0;0;1;0;0;0;0;0;;Phosphatidylcholine:ceramide cholinephosphotransferase 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W4S5];ID=gene:CPIJ001932;biotype=protein_coding;description=Phosphatidylcholine:ceramide cholinephosphotransferase 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W4S5];gene_id=CPIJ001932;logic_name=vectorbase_culex
CPIJ001934;0;0;0;0;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S7];ID=gene:CPIJ001934;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S7];gene_id=CPIJ001934;logic_name=vectorbase_culex
CPIJ001936;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S9];ID=gene:CPIJ001936;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4S9];gene_id=CPIJ001936;logic_name=vectorbase_culex
CPIJ001937;0;0;0;0;1;0;0;0;0;;Chromodomain helicase DNA binding protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T0];ID=gene:CPIJ001937;biotype=protein_coding;description=Chromodomain helicase DNA binding protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T0];gene_id=CPIJ001937;logic_name=vectorbase_culex
CPIJ001941;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T4];ID=gene:CPIJ001941;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T4];gene_id=CPIJ001941;logic_name=vectorbase_culex
CPIJ001943;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T6];ID=gene:CPIJ001943;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4T6];gene_id=CPIJ001943;logic_name=vectorbase_culex
CPIJ001950;0;0;0;1;0;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U3];ID=gene:CPIJ001950;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U3];gene_id=CPIJ001950;logic_name=vectorbase_culex
CPIJ001951;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U4];ID=gene:CPIJ001951;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U4];gene_id=CPIJ001951;logic_name=vectorbase_culex
CPIJ001954;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U7];ID=gene:CPIJ001954;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U7];gene_id=CPIJ001954;logic_name=vectorbase_culex
CPIJ001955;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U8];ID=gene:CPIJ001955;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U8];gene_id=CPIJ001955;logic_name=vectorbase_culex
CPIJ001956;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U9];ID=gene:CPIJ001956;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4U9];gene_id=CPIJ001956;logic_name=vectorbase_culex
CPIJ001968;0;0;0;0;1;1;1;0;0;;orfY%2C putative [Source:VB Community Annotation];ID=gene:CPIJ001968;biotype=protein_coding;description=orfY%2C putative [Source:VB Community Annotation];gene_id=CPIJ001968;logic_name=vectorbase_culex
CPIJ001974;0;0;0;1;1;1;1;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4W7];ID=gene:CPIJ001974;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4W7];gene_id=CPIJ001974;logic_name=vectorbase_culex
CPIJ001984;0;0;0;0;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4X7];ID=gene:CPIJ001984;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4X7];gene_id=CPIJ001984;logic_name=vectorbase_culex
CPIJ001985;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4X8];ID=gene:CPIJ001985;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4X8];gene_id=CPIJ001985;logic_name=vectorbase_culex
CPIJ001987;0;0;0;0;0;1;0;0;0;;protein phosphatase-1 [Source:VB Community Annotation];ID=gene:CPIJ001987;biotype=protein_coding;description=protein phosphatase-1 [Source:VB Community Annotation];gene_id=CPIJ001987;logic_name=vectorbase_culex
CPIJ001999;0;0;0;1;1;0;0;0;0;;NADH-ubiquinone oxidoreductase ashi subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W496];ID=gene:CPIJ001999;biotype=protein_coding;description=NADH-ubiquinone oxidoreductase ashi subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W496];gene_id=CPIJ001999;logic_name=vectorbase_culex
CPIJ002003;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A0];ID=gene:CPIJ002003;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A0];gene_id=CPIJ002003;logic_name=vectorbase_culex
CPIJ002004;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A1];ID=gene:CPIJ002004;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A1];gene_id=CPIJ002004;logic_name=vectorbase_culex
CPIJ002011;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A8];ID=gene:CPIJ002011;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A8];gene_id=CPIJ002011;logic_name=vectorbase_culex
CPIJ002012;0;0;0;1;1;0;0;0;1;;Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A9];ID=gene:CPIJ002012;biotype=protein_coding;description=Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4A9];gene_id=CPIJ002012;logic_name=vectorbase_culex
CPIJ002025;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4C2];ID=gene:CPIJ002025;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4C2];gene_id=CPIJ002025;logic_name=vectorbase_culex
CPIJ002027;0;0;0;0;0;1;0;0;0;;Gc-rich sequence DNA-binding factor [Source:UniProtKB/TrEMBL%3BAcc:B0W4C4];ID=gene:CPIJ002027;biotype=protein_coding;description=Gc-rich sequence DNA-binding factor [Source:UniProtKB/TrEMBL%3BAcc:B0W4C4];gene_id=CPIJ002027;logic_name=vectorbase_culex
CPIJ002031;0;0;0;1;0;0;0;0;0;;Wd-repeat protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4C8];ID=gene:CPIJ002031;biotype=protein_coding;description=Wd-repeat protein [Source:UniProtKB/TrEMBL%3BAcc:B0W4C8];gene_id=CPIJ002031;logic_name=vectorbase_culex
CPIJ002032;0;0;0;0;0;0;0;0;1;;Alkyl transferase [Source:UniProtKB/TrEMBL%3BAcc:B0W4C9];ID=gene:CPIJ002032;biotype=protein_coding;description=Alkyl transferase [Source:UniProtKB/TrEMBL%3BAcc:B0W4C9];gene_id=CPIJ002032;logic_name=vectorbase_culex
CPIJ002043;0;0;0;1;1;1;0;0;0;;Translocon-associated protein%2C delta subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W4D9];ID=gene:CPIJ002043;biotype=protein_coding;description=Translocon-associated protein%2C delta subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W4D9];gene_id=CPIJ002043;logic_name=vectorbase_culex
CPIJ002048;0;0;0;1;1;0;0;0;1;;dynein light chain%2C putative [Source:VB Community Annotation];ID=gene:CPIJ002048;biotype=protein_coding;description=dynein light chain%2C putative [Source:VB Community Annotation];gene_id=CPIJ002048;logic_name=vectorbase_culex
CPIJ002053;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3N7];ID=gene:CPIJ002053;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3N7];gene_id=CPIJ002053;logic_name=vectorbase_culex
CPIJ002054;0;0;0;1;1;0;0;0;0;;C-terminal pdz ligand of neuronal nitric oxide synthase protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3N8];ID=gene:CPIJ002054;biotype=protein_coding;description=C-terminal pdz ligand of neuronal nitric oxide synthase protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3N8];gene_id=CPIJ002054;logic_name=vectorbase_culex
CPIJ002057;0;0;0;0;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3P1];ID=gene:CPIJ002057;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3P1];gene_id=CPIJ002057;logic_name=vectorbase_culex
CPIJ002058;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3P2];ID=gene:CPIJ002058;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3P2];gene_id=CPIJ002058;logic_name=vectorbase_culex
CPIJ002060;0;0;0;0;1;0;0;0;0;;Lipin-3 [Source:UniProtKB/TrEMBL%3BAcc:B0W3P4];ID=gene:CPIJ002060;biotype=protein_coding;description=Lipin-3 [Source:UniProtKB/TrEMBL%3BAcc:B0W3P4];gene_id=CPIJ002060;logic_name=vectorbase_culex
CPIJ002063;0;0;0;1;1;1;1;0;1;;Mitochondrial ribosomal protein L42 [Source:UniProtKB/TrEMBL%3BAcc:B0W3P7];ID=gene:CPIJ002063;biotype=protein_coding;description=Mitochondrial ribosomal protein L42 [Source:UniProtKB/TrEMBL%3BAcc:B0W3P7];gene_id=CPIJ002063;logic_name=vectorbase_culex
CPIJ002067;0;0;0;0;1;0;0;0;0;;vacuolar ATP synthase subunit C [Source:VB Community Annotation];ID=gene:CPIJ002067;biotype=protein_coding;description=vacuolar ATP synthase subunit C [Source:VB Community Annotation];gene_id=CPIJ002067;logic_name=vectorbase_culex
CPIJ002069;0;0;0;1;1;0;1;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Q3];ID=gene:CPIJ002069;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Q3];gene_id=CPIJ002069;logic_name=vectorbase_culex
CPIJ002072;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Q6];ID=gene:CPIJ002072;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Q6];gene_id=CPIJ002072;logic_name=vectorbase_culex
CPIJ002077;0;0;0;0;1;1;0;0;0;;Aspartyl/asparaginyl beta-hydroxylase [Source:UniProtKB/TrEMBL%3BAcc:B0W3R1];ID=gene:CPIJ002077;biotype=protein_coding;description=Aspartyl/asparaginyl beta-hydroxylase [Source:UniProtKB/TrEMBL%3BAcc:B0W3R1];gene_id=CPIJ002077;logic_name=vectorbase_culex
CPIJ002078;0;0;0;0;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3R2];ID=gene:CPIJ002078;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3R2];gene_id=CPIJ002078;logic_name=vectorbase_culex
CPIJ002082;0;0;0;0;1;0;1;0;0;;Microtubule-associated protein RP/EB family member 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W3R6];ID=gene:CPIJ002082;biotype=protein_coding;description=Microtubule-associated protein RP/EB family member 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W3R6];gene_id=CPIJ002082;logic_name=vectorbase_culex
CPIJ002083;0;0;0;1;0;0;0;0;1;;Alpha-tubulin N-acetyltransferase [Source:UniProtKB/Swiss-Prot%3BAcc:B0W3R7];ID=gene:CPIJ002083;biotype=protein_coding;description=Alpha-tubulin N-acetyltransferase [Source:UniProtKB/Swiss-Prot%3BAcc:B0W3R7];gene_id=CPIJ002083;logic_name=vectorbase_culex
CPIJ002087;0;0;0;0;0;1;0;0;1;;Presqualene diphosphate phosphatase [Source:UniProtKB/TrEMBL%3BAcc:B0W3S1];ID=gene:CPIJ002087;biotype=protein_coding;description=Presqualene diphosphate phosphatase [Source:UniProtKB/TrEMBL%3BAcc:B0W3S1];gene_id=CPIJ002087;logic_name=vectorbase_culex
CPIJ002088;0;0;0;0;1;0;1;0;0;;Ubiquitin-related modifier 1 homolog [Source:UniProtKB/Swiss-Prot%3BAcc:B0W3S2];ID=gene:CPIJ002088;biotype=protein_coding;description=Ubiquitin-related modifier 1 homolog [Source:UniProtKB/Swiss-Prot%3BAcc:B0W3S2];gene_id=CPIJ002088;logic_name=vectorbase_culex
CPIJ002092;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3S6];ID=gene:CPIJ002092;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3S6];gene_id=CPIJ002092;logic_name=vectorbase_culex
CPIJ002096;0;1;0;0;0;1;0;0;0;;Importin-7 [Source:UniProtKB/TrEMBL%3BAcc:B0W3T0];ID=gene:CPIJ002096;biotype=protein_coding;description=Importin-7 [Source:UniProtKB/TrEMBL%3BAcc:B0W3T0];gene_id=CPIJ002096;logic_name=vectorbase_culex
CPIJ002097;0;0;0;1;0;0;0;0;0;;Rho/rac/cdc GTPase-activating protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3T1];ID=gene:CPIJ002097;biotype=protein_coding;description=Rho/rac/cdc GTPase-activating protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3T1];gene_id=CPIJ002097;logic_name=vectorbase_culex
CPIJ002099;0;0;0;1;1;0;0;0;0;;NADH-ubiquinone oxidoreductase sgdh subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W3T3];ID=gene:CPIJ002099;biotype=protein_coding;description=NADH-ubiquinone oxidoreductase sgdh subunit [Source:UniProtKB/TrEMBL%3BAcc:B0W3T3];gene_id=CPIJ002099;logic_name=vectorbase_culex
CPIJ002100;0;0;0;1;1;0;1;0;0;APG12;autophagy related gene [Source:VB Community Annotation];ID=gene:CPIJ002100;Name=APG12;biotype=protein_coding;description=autophagy related gene [Source:VB Community Annotation];gene_id=CPIJ002100;logic_name=vectorbase_culex
CPIJ002105;0;0;0;0;0;1;0;0;0;;Odorant-binding protein 58c [Source:UniProtKB/TrEMBL%3BAcc:B0W3T9];ID=gene:CPIJ002105;biotype=protein_coding;description=Odorant-binding protein 58c [Source:UniProtKB/TrEMBL%3BAcc:B0W3T9];gene_id=CPIJ002105;logic_name=vectorbase_culex
CPIJ002111;0;0;0;0;1;0;0;0;0;;Odorant-binding protein 50d [Source:UniProtKB/TrEMBL%3BAcc:B0W3U5];ID=gene:CPIJ002111;biotype=protein_coding;description=Odorant-binding protein 50d [Source:UniProtKB/TrEMBL%3BAcc:B0W3U5];gene_id=CPIJ002111;logic_name=vectorbase_culex
CPIJ002112;0;0;0;0;1;1;1;0;0;;serine protease nudel precursor [Source:VB Community Annotation];ID=gene:CPIJ002112;biotype=protein_coding;description=serine protease nudel precursor [Source:VB Community Annotation];gene_id=CPIJ002112;logic_name=vectorbase_culex
CPIJ002116;0;0;0;0;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V0];ID=gene:CPIJ002116;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V0];gene_id=CPIJ002116;logic_name=vectorbase_culex
CPIJ002117;0;0;0;0;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V1];ID=gene:CPIJ002117;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V1];gene_id=CPIJ002117;logic_name=vectorbase_culex
CPIJ002119;0;0;0;0;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V3];ID=gene:CPIJ002119;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V3];gene_id=CPIJ002119;logic_name=vectorbase_culex
CPIJ002120;0;0;0;1;0;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V4];ID=gene:CPIJ002120;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3V4];gene_id=CPIJ002120;logic_name=vectorbase_culex
CPIJ002130;0;0;0;0;1;0;0;0;1;;kallikrein-7 precursor [Source:VB Community Annotation];ID=gene:CPIJ002130;biotype=protein_coding;description=kallikrein-7 precursor [Source:VB Community Annotation];gene_id=CPIJ002130;logic_name=vectorbase_culex
CPIJ002134;0;0;0;0;1;0;0;0;0;;gamma-renin precursor [Source:VB Community Annotation];ID=gene:CPIJ002134;biotype=protein_coding;description=gamma-renin precursor [Source:VB Community Annotation];gene_id=CPIJ002134;logic_name=vectorbase_culex
CPIJ002144;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3X8];ID=gene:CPIJ002144;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3X8];gene_id=CPIJ002144;logic_name=vectorbase_culex
CPIJ002154;0;0;0;1;1;0;1;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Y8];ID=gene:CPIJ002154;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Y8];gene_id=CPIJ002154;logic_name=vectorbase_culex
CPIJ002157;0;0;0;0;0;1;1;0;1;;Autophagy-related protein 13 [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z1];ID=gene:CPIJ002157;biotype=protein_coding;description=Autophagy-related protein 13 [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z1];gene_id=CPIJ002157;logic_name=vectorbase_culex
CPIJ002158;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z2];ID=gene:CPIJ002158;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z2];gene_id=CPIJ002158;logic_name=vectorbase_culex
CPIJ002163;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z7];ID=gene:CPIJ002163;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W3Z7];gene_id=CPIJ002163;logic_name=vectorbase_culex
CPIJ002168;0;0;0;0;1;0;1;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W402];ID=gene:CPIJ002168;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W402];gene_id=CPIJ002168;logic_name=vectorbase_culex
CPIJ002172;0;0;0;0;1;0;0;0;0;;Oligopeptide transporter [Source:UniProtKB/TrEMBL%3BAcc:B0W557];ID=gene:CPIJ002172;biotype=protein_coding;description=Oligopeptide transporter [Source:UniProtKB/TrEMBL%3BAcc:B0W557];gene_id=CPIJ002172;logic_name=vectorbase_culex
CPIJ002176;0;0;0;1;0;0;0;0;0;;Phosphatidylserine synthase [Source:UniProtKB/TrEMBL%3BAcc:B0W561];ID=gene:CPIJ002176;biotype=protein_coding;description=Phosphatidylserine synthase [Source:UniProtKB/TrEMBL%3BAcc:B0W561];gene_id=CPIJ002176;logic_name=vectorbase_culex
CPIJ002182;0;0;0;1;1;0;1;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W567];ID=gene:CPIJ002182;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W567];gene_id=CPIJ002182;logic_name=vectorbase_culex
CPIJ002183;0;0;0;1;1;0;0;0;1;;60S ribosomal protein L21 [Source:UniProtKB/TrEMBL%3BAcc:B0W568];ID=gene:CPIJ002183;biotype=protein_coding;description=60S ribosomal protein L21 [Source:UniProtKB/TrEMBL%3BAcc:B0W568];gene_id=CPIJ002183;logic_name=vectorbase_culex
CPIJ002187;0;0;0;0;1;0;0;0;0;;calumenin precursor [Source:VB Community Annotation];ID=gene:CPIJ002187;biotype=protein_coding;description=calumenin precursor [Source:VB Community Annotation];gene_id=CPIJ002187;logic_name=vectorbase_culex
CPIJ002192;0;0;0;1;1;1;1;0;0;;protein aveugle [Source:VB Community Annotation];ID=gene:CPIJ002192;biotype=protein_coding;description=protein aveugle [Source:VB Community Annotation];gene_id=CPIJ002192;logic_name=vectorbase_culex
CPIJ002196;0;0;0;0;1;0;0;0;0;;Lysine-specific histone demethylase [Source:UniProtKB/TrEMBL%3BAcc:B0W581];ID=gene:CPIJ002196;biotype=protein_coding;description=Lysine-specific histone demethylase [Source:UniProtKB/TrEMBL%3BAcc:B0W581];gene_id=CPIJ002196;logic_name=vectorbase_culex
CPIJ002200;0;0;0;1;0;0;0;0;0;DEBCL;autophagy related gene DEBCL [Source:VB Community Annotation];ID=gene:CPIJ002200;Name=DEBCL;biotype=protein_coding;description=autophagy related gene DEBCL [Source:VB Community Annotation];gene_id=CPIJ002200;logic_name=vectorbase_culex
CPIJ002214;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W599];ID=gene:CPIJ002214;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W599];gene_id=CPIJ002214;logic_name=vectorbase_culex
CPIJ002229;0;0;0;1;1;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B0];ID=gene:CPIJ002229;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B0];gene_id=CPIJ002229;logic_name=vectorbase_culex
CPIJ002230;0;0;0;1;0;0;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B1];ID=gene:CPIJ002230;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B1];gene_id=CPIJ002230;logic_name=vectorbase_culex
CPIJ002236;0;0;0;1;1;1;0;0;0;;Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B7];ID=gene:CPIJ002236;biotype=protein_coding;description=Putative uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B7];gene_id=CPIJ002236;logic_name=vectorbase_culex
CPIJ002238;0;0;0;1;1;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B9];ID=gene:CPIJ002238;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W5B9];gene_id=CPIJ002238;logic_name=vectorbase_culex
